CD,PER,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,CTA_ENT,CTA_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,DIASEM,HORA,R_PRE_MOD,FCH_PRE_MO,R_DEF_MOD,FCH_DEF_MO,TIPO,FACTOR
10,1024,038,1,139-1,2807625,10,11A232,28,40262,0131,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,06,1, , ,01,03,-,06,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8487
10,1024,003,1,054-2,2800252,10,11A232,28,40268,0137,3,1,0,06,05/11/2024,06,05/11/2024,2,-,-, , , , , , ,-, , , ,-, ,06,05/11/2024,06,05/11/2024,1,0
10,1024,003,1,054-2,2800252,10,11A232,28,40268,0181,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,05/11/2024,00,05/11/2024,1,10856
10,1024,003,1,054-2,2800252,10,11A232,28,40268,0039,1,1,0,00,09/11/2024,00,09/11/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,09/11/2024,00,09/11/2024,1,10856
10,1024,003,1,054-2,2800252,10,11A232,28,40268,0088,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,05/11/2024,00,05/11/2024,1,10856
10,1024,009,1,113-5,2800988,10,12A232,28,40275,0122,4,1,0,07,13/11/2024,07,13/11/2024,2,-,-, , , , , , ,-, , , ,-, ,07,13/11/2024,07,13/11/2024,1,0
10,1024,009,1,113-5,2800988,10,12A232,28,40275,0088,3,1,0,00,08/11/2024,00,08/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,08/11/2024,00,08/11/2024,1,7870
10,1024,009,1,113-5,2800988,10,12A232,28,40275,0019,1,1,0,00,11/11/2024,00,11/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,11/11/2024,00,11/11/2024,1,7870
10,1024,009,1,113-5,2800988,10,12A232,28,40275,0052,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7870
10,1024,009,1,068-8,2801336,10,12A232,28,40281,0024,1,1,0,00,09/11/2024,00,09/11/2024,2,-,-,06,1, , ,01,01,-,06,00,00,-, ,00,09/11/2024,00,09/11/2024,1,7014
10,1024,009,1,068-8,2801336,10,12A232,28,40281,0120,4,1,0,00,01/11/2024,00,01/11/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,01/11/2024,00,01/11/2024,1,7014
10,1024,009,1,068-8,2801336,10,12A232,28,40281,0097,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,07/11/2024,00,07/11/2024,1,7014
10,1024,009,1,068-8,2801336,10,12A232,28,40281,0066,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7014
10,1024,038,1,028-5,2807335,10,12A232,28,40288,0055,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6445
10,1024,038,1,028-5,2807335,10,12A232,28,40288,0132,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,05,1, , ,01,01,-,05,00,00,-, ,00,06/11/2024,00,06/11/2024,1,6445
10,1024,038,1,028-5,2807335,10,12A232,28,40288,0087,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,05/11/2024,00,05/11/2024,1,6445
10,1024,038,1,028-5,2807335,10,12A232,28,40288,0049,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,04,1, , ,03,02,-,04,00,00,-, ,00,05/11/2024,00,05/11/2024,1,6445
10,1024,038,1,116-0,2807771,10,12A232,28,40298,0098,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,05,1, , ,02,03,-,05,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7356
10,1024,038,1,116-0,2807771,10,12A232,28,40298,0007,1,1,0,00,12/11/2024,00,12/11/2024,2,-,-,05,1, , ,01,02,-,05,00,00,-, ,00,12/11/2024,00,12/11/2024,1,7356
10,1024,038,1,116-0,2807771,10,12A232,28,40298,0038,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,03,1, , ,02,03,-,03,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7356
10,1024,038,1,116-0,2807771,10,12A232,28,40298,0075,3,1,0,00,01/11/2024,00,01/11/2024,1,-,-,04,2,02,03,01,02,-,03,00,00,-, ,00,01/11/2024,00,01/11/2024,1,7356
10,1024,038,1,095-7,2807888,10,12A232,28,40301,0011,1,1,0,00,11/11/2024,00,11/11/2024,2,-,-,04,1, , ,03,02,-,04,00,00,-, ,00,11/11/2024,00,11/11/2024,1,8009
10,1024,038,1,095-7,2807888,10,12A232,28,40301,0086,3,1,0,00,14/11/2024,00,14/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,14/11/2024,00,14/11/2024,1,8009
10,1024,038,1,095-7,2807888,10,12A232,28,40301,0049,2,1,0,00,14/11/2024,00,14/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,14,14/11/2024,14,14/11/2024,1,0
10,1024,038,1,095-7,2807888,10,12A232,28,40301,0123,4,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8009
10,1024,009,1,101-2,2801273,10,13A232,28,40311,0108,4,1,0,00,11/11/2024,00,11/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,11/11/2024,00,11/11/2024,1,10957
10,1024,009,1,101-2,2801273,10,13A232,28,40311,0137,3,1,0,00,02/11/2024,00,02/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,02/11/2024,00,02/11/2024,1,10957
10,1024,009,1,101-2,2801273,10,13A232,28,40311,0061,2,1,0,00,01/11/2024,00,01/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,01/11/2024,00,01/11/2024,1,10957
10,1024,009,1,101-2,2801273,10,13A232,28,40311,0027,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10957
10,1024,038,1,028-5,2807367,10,13A232,28,40314,0020,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,04,1, , ,03,01,-,04,00,00,-, ,00,04/11/2024,00,04/11/2024,1,8306
10,1024,038,1,028-5,2807367,10,13A232,28,40314,0139,1,1,0,00,06/11/2024,00,06/11/2024,1,-,-,04,2,02,03,02,02,-,03,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8306
10,1024,038,1,028-5,2807367,10,13A232,28,40314,0086,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8306
10,1024,038,1,028-5,2807367,10,13A232,28,40314,0054,2,1,0,00,14/11/2024,00,14/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,14/11/2024,00,14/11/2024,1,8306
39,1024,010,1,003-9,2900591,39,11A232,29,40259,0101,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6370
39,1024,010,1,003-9,2900591,39,11A232,29,40259,0050,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,07,1, , ,03,04,-,07,00,00,-, ,00,05/11/2024,00,05/11/2024,1,6370
39,1024,010,1,003-9,2900591,39,11A232,29,40259,0017,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,05,1, , ,04,03,-,05,00,00,-, ,00,05/11/2024,00,05/11/2024,1,6370
39,1024,010,1,003-9,2900591,39,11A232,29,40259,0071,1,1,0,00,04/11/2024,00,04/11/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,04/11/2024,00,04/11/2024,1,6370
39,1024,010,1,040-A,2900619,39,11A232,29,40260,0016,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,03,01,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8393
39,1024,010,1,040-A,2900619,39,11A232,29,40260,0075,2,1,0,00,01/11/2024,00,01/11/2024,2,-,-,06,1, , ,01,04,-,06,00,00,-, ,00,01/11/2024,00,01/11/2024,1,8393
39,1024,010,1,040-A,2900619,39,11A232,29,40260,0109,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8393
39,1024,010,1,040-A,2900619,39,11A232,29,40260,0058,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8393
39,1024,044,1,022-A,2902581,39,11A232,29,40273,0076,3,1,0,00,12/11/2024,00,12/11/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,12/11/2024,00,12/11/2024,1,8111
39,1024,044,1,022-A,2902581,39,11A232,29,40273,0014,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8111
39,1024,044,1,022-A,2902581,39,11A232,29,40273,0115,4,1,0,00,07/11/2024,00,07/11/2024,2,-,-,07,1, , ,02,05,-,07,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8111
39,1024,044,1,022-A,2902581,39,11A232,29,40273,0045,2,1,0,06,12/11/2024,06,12/11/2024,2,-,-, , , , , , ,-, , , ,-, ,06,12/11/2024,06,12/11/2024,1,0
39,1024,005,1,060-7,2900168,39,11A232,29,40278,0101,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8916
39,1024,005,1,060-7,2900168,39,11A232,29,40278,0040,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8916
39,1024,005,1,060-7,2900168,39,11A232,29,40278,0012,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8916
39,1024,005,1,060-7,2900168,39,11A232,29,40278,0117,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,07,1, , ,02,02,-,07,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8916
39,1024,023,1,014-5,2901289,39,11A232,29,40285,0010,2,1,0,07,08/11/2024,07,08/11/2024,2,-,-, , , , , , ,-, , , ,-, ,07,08/11/2024,07,08/11/2024,1,0
39,1024,023,1,014-5,2901289,39,11A232,29,40285,0080,4,1,0,00,07/11/2024,00,07/11/2024,2,-,-,06,1, , ,03,02,-,06,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8418
39,1024,023,1,014-5,2901289,39,11A232,29,40285,0043,3,1,0,00,08/11/2024,00,08/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,08/11/2024,00,08/11/2024,1,8418
39,1024,023,1,014-5,2901289,39,11A232,29,40285,0135,1,1,0,00,08/11/2024,00,08/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,08/11/2024,00,08/11/2024,1,8418
39,1024,043,1,019-0,2902473,39,11A232,29,40295,0014,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,06/11/2024,00,06/11/2024,1,7949
39,1024,043,1,019-0,2902473,39,11A232,29,40295,0107,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,06/11/2024,00,06/11/2024,1,7949
39,1024,043,1,019-0,2902473,39,11A232,29,40295,0051,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,07/11/2024,00,07/11/2024,1,7949
39,1024,043,1,019-0,2902473,39,11A232,29,40295,0074,3,1,0,06,07/11/2024,06,07/11/2024,2,-,-, , , , , , ,-, , , ,-, ,06,07/11/2024,06,07/11/2024,1,0
39,1024,038,1,004-4,2902268,39,11A232,29,40308,0048,4,1,0,00,13/11/2024,00,13/11/2024,2,-,-,03,1, , ,01,03,-,03,00,00,-, ,00,13/11/2024,00,13/11/2024,1,8516
39,1024,038,1,004-4,2902268,39,11A232,29,40308,0155,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8516
39,1024,038,1,004-4,2902268,39,11A232,29,40308,0168,3,1,0,00,07/11/2024,00,07/11/2024,2,-,-,04,1, , ,04,03,-,04,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8516
39,1024,038,1,004-4,2902268,39,11A232,29,40308,0085,1,1,0,00,07/11/2024,00,07/11/2024,2,-,-,04,1, , ,03,02,-,04,00,00,-, ,00,07/11/2024,00,07/11/2024,1,8516
39,1024,010,1,025-5,2900629,39,12A232,29,40315,0096,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,06/11/2024,00,06/11/2024,1,7769
39,1024,010,1,025-5,2900629,39,12A232,29,40315,0008,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,06/11/2024,00,06/11/2024,1,7769
39,1024,010,1,025-5,2900629,39,12A232,29,40315,0062,2,1,0,00,06/11/2024,00,06/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,06/11/2024,00,06/11/2024,1,7769
39,1024,010,1,025-5,2900629,39,12A232,29,40315,0105,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7769
39,1024,002,1,002-2,2900051,39,12A232,29,40321,0085,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,04/11/2024,00,04/11/2024,1,8296
39,1024,002,1,002-2,2900051,39,12A232,29,40321,0148,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,3,1, , ,03,03,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8296
39,1024,002,1,002-2,2900051,39,12A232,29,40321,0050,3,1,0,00,13/11/2024,00,13/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,13/11/2024,00,13/11/2024,1,8296
39,1024,002,1,002-2,2900051,39,12A232,29,40321,0108,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8296
39,1024,033,1,086-6,2901830,39,12A232,29,40325,0037,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8793
39,1024,033,1,086-6,2901830,39,12A232,29,40325,0095,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8793
39,1024,033,1,086-6,2901830,39,12A232,29,40325,0007,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8793
39,1024,033,1,086-6,2901830,39,12A232,29,40325,0072,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8793
10,1024,133,1,014-A,3013194,10,11A232,30,40006,0150,1,1,0,00,08/11/2024,00,08/11/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,08/11/2024,00,08/11/2024,1,6417
10,1024,133,1,014-A,3013194,10,11A232,30,40006,0129,3,1,0,00,04/11/2024,00,04/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,04/11/2024,00,04/11/2024,1,6417
10,1024,133,1,014-A,3013194,10,11A232,30,40006,0015,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,05,1, , ,02,03,-,05,00,00,-, ,00,06/11/2024,00,06/11/2024,1,6417
10,1024,133,1,014-A,3013194,10,11A232,30,40006,0032,2,1,0,00,06/11/2024,00,06/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,06/11/2024,00,06/11/2024,1,6417
10,1024,133,1,027-7,3013170,10,11A232,30,40018,0058,1,1,0,00,08/11/2024,00,08/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,08/11/2024,00,08/11/2024,1,6258
10,1024,133,1,027-7,3013170,10,11A232,30,40018,0105,3,1,0,00,04/11/2024,00,04/11/2024,2,-,-,06,1, , ,02,01,-,06,00,00,-, ,00,04/11/2024,00,04/11/2024,1,6258
10,1024,133,1,027-7,3013170,10,11A232,30,40018,0133,2,1,0,00,04/11/2024,00,04/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,04/11/2024,00,04/11/2024,1,6258
10,1024,133,1,027-7,3013170,10,11A232,30,40018,0098,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,04/11/2024,00,04/11/2024,1,6258
12,1024,193,1,242-6,3018311,12,11A232,30,41309,0044,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,04,1, , ,02,03,-,04,00,00,-, ,00,31/10/2024,00,31/10/2024,1,4974
12,1024,193,1,242-6,3018311,12,11A232,30,41309,0075,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,31/10/2024,00,31/10/2024,1,4974
12,1024,193,1,242-6,3018311,12,11A232,30,41309,0134,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,4974
12,1024,193,1,242-6,3018311,12,11A232,30,41309,0013,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,4974
12,1024,193,1,182-2,3017391,12,11A232,30,41311,0033,4,1,0,00,01/11/2024,00,01/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,01/11/2024,00,01/11/2024,1,5964
12,1024,193,1,182-2,3017391,12,11A232,30,41311,0056,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,04,1, , ,02,03,-,04,00,00,-, ,00,31/10/2024,00,31/10/2024,1,5964
12,1024,193,1,182-2,3017391,12,11A232,30,41311,0003,3,1,0,00,02/11/2024,00,02/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,02/11/2024,00,02/11/2024,1,5964
12,1024,193,1,182-2,3017391,12,11A232,30,41311,0112,1,1,0,03,09/11/2024,03,19/11/2024,2,-,-, , , , , , ,-, , , ,-, ,03,09/11/2024,03,19/11/2024,1,0
12,1024,028,1,009-3,3001906,12,11A232,30,41315,0124,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,04/11/2024,00,04/11/2024,1,8393
12,1024,028,1,009-3,3001906,12,11A232,30,41315,0023,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8393
12,1024,028,1,009-3,3001906,12,11A232,30,41315,0086,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,03,1, , ,03,01,-,03,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8393
12,1024,028,1,009-3,3001906,12,11A232,30,41315,0054,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8393
12,1024,193,1,141-3,3017426,12,11A232,30,41318,0008,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9074
12,1024,193,1,141-3,3017426,12,11A232,30,41318,0040,2,1,0,03,01/11/2024,03,05/11/2024,2,-,-, , , , , , ,-, , , ,-, ,03,01/11/2024,03,05/11/2024,1,0
12,1024,193,1,141-3,3017426,12,11A232,30,41318,0104,4,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9074
12,1024,193,1,141-3,3017426,12,11A232,30,41318,0111,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9074
12,1024,193,1,061-2,3017766,12,11A232,30,41322,0087,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8278
12,1024,193,1,061-2,3017766,12,11A232,30,41322,0076,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8278
12,1024,193,1,061-2,3017766,12,11A232,30,41322,0032,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,04,1, , ,04,01,-,04,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8278
12,1024,193,1,061-2,3017766,12,11A232,30,41322,0051,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8278
12,1024,193,1,303-4,3018521,12,11A232,30,41331,0047,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8268
12,1024,193,1,303-4,3018521,12,11A232,30,41331,0012,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8268
12,1024,193,1,303-4,3018521,12,11A232,30,41331,0091,2,1,0,00,02/11/2024,00,02/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,02/11/2024,00,02/11/2024,1,8268
12,1024,193,1,303-4,3018521,12,11A232,30,41331,0148,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8268
12,1024,028,1,028-6,3001750,12,11A232,30,41344,0073,3,1,0,00,08/11/2024,00,08/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,08/11/2024,00,08/11/2024,1,7782
12,1024,028,1,028-6,3001750,12,11A232,30,41344,0103,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7782
12,1024,028,1,028-6,3001750,12,11A232,30,41344,0009,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7782
12,1024,028,1,028-6,3001750,12,11A232,30,41344,0036,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7782
12,1024,193,1,181-8,3017399,12,12A232,30,41350,0094,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,03,01,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7918
12,1024,193,1,181-8,3017399,12,12A232,30,41350,0131,1,1,0,00,04/11/2024,00,04/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,04/11/2024,00,04/11/2024,1,7918
12,1024,193,1,181-8,3017399,12,12A232,30,41350,0119,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7918
12,1024,193,1,181-8,3017399,12,12A232,30,41350,0059,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7918
12,1024,193,1,136-2,3017652,12,12A232,30,41354,0002,3,1,0,00,28/10/2024,00,28/10/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,28/10/2024,00,28/10/2024,1,7673
12,1024,193,1,136-2,3017652,12,12A232,30,41354,0118,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7673
12,1024,193,1,136-2,3017652,12,12A232,30,41354,0070,2,1,0,05,04/11/2024,06,16/11/2024,2,-,-, , , , , , ,-, , , ,-, ,05,04/11/2024,06,16/11/2024,1,0
12,1024,193,1,136-2,3017652,12,12A232,30,41354,0039,1,1,0,00,28/10/2024,00,28/10/2024,2,-,-,06,1, , ,02,01,-,06,00,00,-, ,00,28/10/2024,00,28/10/2024,1,7673
12,1024,193,1,257-2,3018105,12,12A232,30,41361,0066,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8457
12,1024,193,1,257-2,3018105,12,12A232,30,41361,0135,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8457
12,1024,193,1,257-2,3018105,12,12A232,30,41361,0098,4,1,0,00,02/11/2024,00,02/11/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,02/11/2024,00,02/11/2024,1,8457
12,1024,193,1,257-2,3018105,12,12A232,30,41361,0033,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,03,1, , ,02,01,-,03,00,00,-, ,00,29/10/2024,00,29/10/2024,1,8457
12,1024,193,1,082-4,3018515,12,12A232,30,41367,0010,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,03,03,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6925
12,1024,193,1,082-4,3018515,12,12A232,30,41367,0104,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,05/11/2024,00,05/11/2024,1,6925
12,1024,193,1,082-4,3018515,12,12A232,30,41367,0131,3,1,0,00,01/11/2024,00,01/11/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,01/11/2024,00,01/11/2024,1,6925
12,1024,193,1,082-4,3018515,12,12A232,30,41367,0068,1,1,0,00,07/11/2024,00,07/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,07/11/2024,00,07/11/2024,1,6925
12,1024,193,1,185-6,3017700,12,12A232,30,41374,0118,3,1,0,00,09/11/2024,00,09/11/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,09/11/2024,00,09/11/2024,1,7495
12,1024,193,1,185-6,3017700,12,12A232,30,41374,0018,1,1,0,00,02/11/2024,00,02/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,02/11/2024,00,02/11/2024,1,7495
12,1024,193,1,185-6,3017700,12,12A232,30,41374,0078,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,7495
12,1024,193,1,185-6,3017700,12,12A232,30,41374,0049,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,31/10/2024,00,31/10/2024,1,7495
