R_DEF_MOD,PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,TIPO,ELEGIDO,FACTOR,FAC_MOD
00,1023,2,11A225,15,40228,3,1,0,03,-,1,3,1,28,07/03/1995,1,07,3,2,1,10, , , , , ,1, ,9079,0
00,1023,2,11A225,15,40228,3,1,0,05,-,1,5,2,25,16/06/1998,1,04,3,2,1,07, , , , , ,1, ,9079,0
00,1023,2,11A225,15,40228,3,1,0,01,-,1,1,1,51,21/02/1972,1,03,3,2,5,01,7,2,3,1,999999,1, ,9079,0
00,1023,2,11A225,15,40228,2,1,0,04,-,1,5,1,07,02/04/2016,1,02,1,1, , , , , , , ,1, ,9079,0
00,1023,2,11A225,15,40228,3,1,0,02,-,1,2,2,48,02/02/1975,1,03,3,2,5,01,4,4,2,1,999999,1,1,9079,45712
00,1023,2,11A225,15,40228,2,1,0,02,-,1,3,1,26,24/01/1997,1,03,3,2,2,01,5,5,3,2,999999,1, ,9079,0
00,1023,2,11A225,15,40228,2,1,0,01,-,1,1,2,53,05/03/1970,1,03,3,2,3,01,5,5,3,1,000250,1, ,9079,0
00,1023,2,11A225,15,40228,1,1,0,04,-,1,3,2,16,10/09/2007,1,04,1,1,6,06, , , , , ,1, ,9079,0
00,1023,2,11A225,15,40228,3,1,0,04,-,1,3,1,22,16/04/2001,1,04,3,2,6,10, , , , , ,1, ,9079,0
00,1023,2,11A225,15,40228,1,1,0,03,-,1,3,1,23,10/09/2000,1,07,3,1,6,06, , , , , ,1, ,9079,0
00,1023,5,13B212,15,40230,1,1,1,01,-,1,1,1,42,27/06/1981,1,04,3,2,1,01,5,4,2,1,001000,1, ,8097,0
00,1023,5,13B212,15,40230,1,1,1,03,-,1,3,2,14,18/02/2009,1,03,2,1,6,06, , , , , ,1, ,8097,0
00,1023,5,13B212,15,40230,3,1,0,01,-,1,1,2,29,01/08/1994,1,07,5,1,2,01,2,5,3,3,008000,1,1,8097,8236
00,1023,5,13B212,15,40230,2,1,0,03,-,1,3,1,03,17/09/2020, , , , , , , , , , , ,1, ,8097,0
00,1023,5,13B212,15,40230,2,1,0,02,-,1,2,2,31,05/03/1992,1,08,2,2,5,01,2,7,3,3,010000,1,1,8097,16473
00,1023,5,13B212,15,40230,3,1,0,02,-,1,3,1,09,15/08/2014,1,02,3,1, , , , , , , ,1, ,8097,0
00,1023,5,13B212,15,40230,1,1,1,02,-,1,2,2,31,18/12/1991,1,03,3,2,1,01,5,5,5,1,001500,1,1,8097,16473
00,1023,5,13B212,15,40230,1,1,1,04,-,1,3,1,08,27/01/2015,1,02,2,1, , , , , , , ,1, ,8097,0
00,1023,5,13B212,15,40230,2,1,0,01,-,1,1,1,34,14/06/1989,1,07,5,2,5,01,2,7,3,3,015000,1, ,8097,0
00,1023,1,12A226,15,40258,1,1,0,03,-,1,5,1,12,06/07/2011,1,02,6,1,6,06, , , , , ,1, ,7332,0
00,1023,1,12A226,15,40258,4,1,0,01,-,1,1,2,71,21/09/1952,1,06,1,2,4,07, , , , , ,1,1,7332,7426
00,1023,1,12A226,15,40258,2,1,0,02,-,1,3,1,29,04/11/1993,1,04,3,2,6,01,5,5,3,2,999999,1,1,7332,29703
00,1023,1,12A226,15,40258,2,1,0,03,-,1,5,2,19,22/11/2003,1,04,3,1,6,01,5,5,3,2,999999,1, ,7332,0
00,1023,1,12A226,15,40258,3,1,0,03,-,1,3,1,19,23/09/2004,1,04,3,2,6,04, , , , , ,1, ,7332,0
00,1023,1,12A226,15,40258,1,1,0,02,-,1,3,2,33,20/09/1990,1,07,5,2,2,01,3,5,3,2,999999,1, ,7332,0
00,1023,1,12A226,15,40258,2,1,0,04,-,1,5,1,18,26/04/2005,1,03,3,2,6,01,4,4,3,2,999999,1, ,7332,0
00,1023,1,12A226,15,40258,3,1,0,01,-,1,1,2,53,15/03/1970,1,07,5,2,2,01,5,5,3,1,004200,1, ,7332,0
00,1023,1,12A226,15,40258,3,1,0,02,-,1,3,2,20,29/10/2002,1,07,3,1,6,06, , , , , ,1,1,7332,22278
00,1023,1,12A226,15,40258,1,1,0,04,-,1,5,1,11,26/08/2012,1,02,5,1, , , , , , , ,1, ,7332,0
00,1023,1,12A226,15,40258,1,1,0,01,-,1,1,2,58,18/04/1965,1,03,3,2,2,07, , , , , ,1,1,7332,14852
00,1023,1,12A226,15,40258,2,1,0,01,-,1,1,2,58,19/09/1965,1,04,3,2,3,07, , , , , ,1, ,7332,0
00,1023,4,11A223,15,40302,1,1,0,02,-,1,2,2,63,21/08/1960,1,03,3,2,5,01,5,5,3,2,999999,1, ,6462,0
00,1023,4,11A223,15,40302,4,1,0,03,-,1,3,2,15,12/09/2008,1,03,2,1,6,06, , , , , ,1, ,6462,0
00,1023,4,11A223,15,40302,4,1,0,02,-,1,3,1,21,10/10/2002,1,04,2,2,6,01,5,5,3,1,999999,1,1,6462,13016
00,1023,4,11A223,15,40302,1,1,0,01,-,1,1,1,75,26/12/1947,1,02,6,2,5,08, , , , , ,1,1,6462,13016
00,1023,4,11A223,15,40302,2,1,0,01,-,1,1,2,79,02/10/1944,1,02,3,2,4,07, , , , , ,1,1,6462,6508
00,1023,4,11A223,15,40302,4,1,0,01,-,1,1,1,49,05/01/1974,1,03,3,2,4,09, , , , , ,1, ,6462,0
00,1023,4,11A223,15,40302,3,1,0,01,-,1,1,1,91,17/03/1932,1,03,1,2,4,08, , , , , ,1,1,6462,6508
00,1023,4,12A223,15,40304,2,1,0,03,-,1,3,1,40,26/05/1983,1,04,3,2,6,01,5,5,3,2,999999,1, ,7010,0
00,1023,4,12A223,15,40304,2,1,0,02,-,1,2,2,62,11/12/1960,1,06,3,2,5,07, , , , , ,1, ,7010,0
00,1023,4,12A223,15,40304,2,1,0,04,-,1,3,1,26,30/10/1996,1,04,3,2,6,01,7,2,3,2,999999,1, ,7010,0
00,1023,4,12A223,15,40304,1,1,0,06,-,1,5,2,26,15/03/1997,1,07,5,2,6,07, , , , , ,1, ,7010,0
00,1023,4,12A223,15,40304,1,1,0,03,-,1,3,1,49,15/06/1974,1,04,3,2,6,01,3,5,3,2,999999,1, ,7010,0
00,1023,4,12A223,15,40304,1,1,0,05,-,1,5,1,35,15/06/1988,1,08,3,2,5,01,5,5,3,2,999999,1, ,7010,0
00,1023,4,12A223,15,40304,1,1,0,01,-,1,1,2,65,15/06/1958,1,02,6,2,4,07, , , , , ,1, ,7010,0
00,1023,4,12A223,15,40304,1,1,0,04,-,1,5,1,25,10/02/1998,1,07,5,2,6,07, , , , , ,1,1,7010,49700
00,1023,4,12A223,15,40304,1,1,0,08,-,3,5,1,16,10/06/2007,1,04,1,1,6,06, , , , , ,1, ,7010,0
00,1023,4,12A223,15,40304,2,1,0,01,-,1,1,1,64,14/09/1959,1,06,3,2,5,08, , , , , ,1,1,7010,28400
00,1023,4,12A223,15,40304,1,1,0,07,-,1,5,2,34,15/06/1989,1,07,5,2,5,01,5,5,3,2,999999,1, ,7010,0
00,1023,4,12A223,15,40304,1,1,0,02,-,1,3,2,48,15/06/1975,1,03,3,2,6,01,5,5,3,2,999999,1, ,7010,0
00,1023,4,11A223,15,40312,4,1,0,02,-,1,2,1,38,16/02/1985,1,04,3,2,1,01,5,5,3,2,999999,1, ,10748,0
00,1023,4,11A223,15,40312,3,1,0,08,-,1,5,2,00,20/01/2023, , , , , , , , , , , ,1, ,10748,0
00,1023,4,11A223,15,40312,2,1,0,01,-,1,1,1,63,24/11/1959,1,03,3,2,5,01,5,3,3,1,001500,1, ,10748,0
00,1023,4,11A223,15,40312,3,1,0,03,-,1,3,1,23,06/11/1999,1,06,3,2,5,01,5,7,3,2,999999,1, ,10748,0
00,1023,4,11A223,15,40312,4,1,0,01,-,1,1,2,41,18/08/1982,1,04,2,2,1,07, , , , , ,1,1,10748,21646
00,1023,4,11A223,15,40312,3,1,0,06,-,1,5,2,09,13/09/2014,1,02,2,1, , , , , , , ,1, ,10748,0
00,1023,4,11A223,15,40312,3,1,0,05,-,1,3,2,22,14/02/2001,1,04,3,1,6,06, , , , , ,1, ,10748,0
00,1023,4,11A223,15,40312,3,1,0,01,-,1,1,1,48,25/01/1975,1,03,3,2,5,01,5,7,3,2,999999,1, ,10748,0
00,1023,4,11A223,15,40312,2,1,0,02,-,1,2,2,62,22/11/1960,1,04,3,2,5,01,4,4,2,1,999999,1,1,10748,32469
00,1023,4,11A223,15,40312,4,1,0,03,-,1,3,1,15,03/09/2008,1,03,3,1,6,06, , , , , ,1, ,10748,0
00,1023,4,11A223,15,40312,3,1,0,04,-,1,5,2,28,08/01/1995,1,03,3,2,5,04, , , , , ,1, ,10748,0
00,1023,4,11A223,15,40312,3,1,0,02,-,1,2,2,51,14/08/1972,1,03,3,2,5,07, , , , , ,1,1,10748,54115
00,1023,4,11A223,15,40312,1,1,0,02,-,1,3,1,25,12/08/1998,1,03,3,2,6,01,7,2,3,1,999999,1,1,10748,32469
00,1023,4,11A223,15,40312,1,1,0,03,-,1,3,1,24,12/10/1999,1,06,2,1,6,06, , , , , ,1, ,10748,0
00,1023,4,11A223,15,40312,1,1,0,01,-,1,1,2,44,09/11/1978,1,03,3,2,3,01,7,2,3,1,999999,1, ,10748,0
00,1023,4,11A223,15,40312,4,1,0,04,-,1,3,1,08,06/02/2015,1,02,3,1, , , , , , , ,1, ,10748,0
00,1023,4,11A223,15,40312,2,1,0,03,-,1,3,1,26,23/04/1997,1,03,3,2,6,09, , , , , ,1, ,10748,0
00,1023,4,11A223,15,40312,3,1,0,07,-,1,5,2,02,30/01/2021, , , , , , , , , , , ,1, ,10748,0
00,1023,3,11A224,15,40337,3,1,1,02,-,1,2,2,63,30/09/1960,1,02,6,2,5,07, , , , , ,1, ,6559,0
00,1023,3,11A224,15,40337,2,1,0,01,-,1,1,1,49,28/05/1974,1,04,3,2,5,01,5,5,5,2,999999,1,1,6559,13211
00,1023,3,11A224,15,40337,3,1,1,04,-,1,5,2,26,27/01/1997,1,07,4,2,6,01,1,3,3,1,999999,1, ,6559,0
00,1023,3,11A224,15,40337,4,1,0,01,-,1,1,1,69,11/02/1954,1,02,6,2,5,01,4,4,2,1,000700,1, ,6559,0
00,1023,3,11A224,15,40337,3,1,1,01,-,1,1,1,67,30/07/1956,1,02,6,2,5,01,5,5,2,2,006000,1, ,6559,0
00,1023,3,11A224,15,40337,3,1,1,03,-,1,3,2,46,09/12/1976,2,07,2,2,3,01,7,7,2,1,002000,1,1,6559,26422
00,1023,3,11A224,15,40337,1,1,0,03,-,1,3,1,11,08/05/2012,1,02,5,1, , , , , , , ,1, ,6559,0
00,1023,3,11A224,15,40337,1,1,0,04,-,1,3,2,09,01/04/2014,1,02,3,1, , , , , , , ,1, ,6559,0
00,1023,3,11A224,15,40337,1,1,0,02,-,1,2,2,39,03/02/1984,1,07,4,2,6,01,1,4,3,2,999999,1,1,6559,13211
00,1023,3,11A224,15,40337,4,1,0,02,-,1,2,2,65,30/09/1958,1,03,3,2,5,07, , , , , ,1,1,6559,13211
00,1023,3,11A224,15,40337,1,1,0,01,-,1,1,1,42,20/06/1981,1,08,2,2,6,01,1,4,3,2,999999,1, ,6559,0
00,1023,3,11A224,15,40337,2,1,0,02,-,1,2,2,41,02/08/1982,1,03,3,2,5,07, , , , , ,1, ,6559,0
00,1023,1,11A226,15,40342,1,1,0,02,-,1,2,2,41,23/10/1981,1,07,4,2,5,01,2,7,3,1,002500,1,1,7049,28395
00,1023,1,11A226,15,40342,1,1,0,03,-,1,4,2,63,08/08/1960,1,02,3,2,4,07, , , , , ,1, ,7049,0
00,1023,1,11A226,15,40342,2,1,0,04,-,1,3,2,21,02/01/2002,1,07,1,1,6,06, , , , , ,1, ,7049,0
00,1023,1,11A226,15,40342,2,1,0,03,-,1,4,2,76,12/12/1946,2,00, ,2,4,07, , , , , ,1, ,7049,0
00,1023,1,11A226,15,40342,2,1,0,01,-,1,1,1,54,08/01/1969,1,04,1,2,3,01,7,2,3,1,999999,1, ,7049,0
00,1023,1,11A226,15,40342,4,1,0,01,-,1,1,1,60,16/09/1963,1,07,5,2,5,09, , , , , ,1, ,7049,0
00,1023,1,11A226,15,40342,2,1,0,02,-,1,3,1,23,12/11/1999,1,07,2,1,6,01,5,5,3,2,002500,1,1,7049,28395
00,1023,1,11A226,15,40342,1,1,0,01,-,1,1,1,42,23/07/1981,1,04,3,2,5,01,3,4,3,2,002000,1, ,7049,0
00,1023,1,11A226,15,40342,1,1,0,04,-,1,6,1,38,02/01/1985,1,07,4,2,6,01,2,2,3,1,002500,1, ,7049,0
00,1023,1,11A226,15,40342,4,1,0,02,-,1,2,2,60,29/01/1963,1,03,3,2,5,07, , , , , ,1,1,7049,14198
00,1023,1,11A226,15,40342,3,1,0,01,-,1,1,1,33,18/06/1990,1,07,4,2,6,01,2,7,3,3,012000,1,1,7049,7099
00,1023,1,11A226,15,40343,4,1,0,04,-,1,7,1,35,07/07/1988,1,03,3,2,5,01,5,5,2,1,999999,1, ,8011,0
00,1023,1,11A226,15,40343,1,1,0,02,-,1,3,1,25,14/04/1998,1,07,3,1,6,01,5,5,3,2,999999,1, ,8011,0
00,1023,1,11A226,15,40343,3,1,0,10,-,1,5,2,04,05/10/2019, , , , , , , , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,3,1,0,09,-,1,5,1,06,09/10/2017,2,01,3,1, , , , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,3,1,0,01,-,1,1,1,65,16/08/1958,1,03,3,2,3,09, , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,2,1,0,01,-,1,1,2,60,06/06/1963,1,04,3,2,4,01,4,4,2,1,999999,1,1,8011,16134
00,1023,1,11A226,15,40343,3,1,0,06,-,1,3,1,11,19/07/2012,1,02,6,1, , , , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,3,1,0,02,-,1,2,1,25,28/03/1998,1,03,3,2,1,01,2,7,3,2,999999,1, ,8011,0
00,1023,1,11A226,15,40343,3,1,0,03,-,1,3,1,21,08/12/2001,1,03,3,2,6,01,2,5,3,2,999999,1,1,8011,32268
00,1023,1,11A226,15,40343,4,1,0,03,-,1,7,2,35,13/11/1987,1,04,3,2,5,07, , , , , ,1,1,8011,32268
00,1023,1,11A226,15,40343,4,1,0,01,-,1,1,2,69,26/04/1954,1,02,2,2,4,07, , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,1,1,0,01,-,1,1,2,65,03/03/1958,1,04,3,2,2,07, , , , , ,1,1,8011,16134
00,1023,1,11A226,15,40343,3,1,0,07,-,1,5,1,09,14/03/2014,1,02,3,1, , , , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,3,1,0,05,-,1,5,2,16,23/11/2006,1,04,1,1,6,06, , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,3,1,0,04,-,1,3,2,27,10/07/1996,1,04,3,2,1,07, , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,4,1,0,02,-,1,7,2,62,31/12/1960,1,04,3,2,4,07, , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,3,1,0,08,-,1,5,1,07,12/11/2015,1,02,2,1, , , , , , , ,1, ,8011,0
00,1023,1,11A226,15,40343,2,1,0,02,-,1,3,1,39,01/01/1984,1,04,3,2,3,01,5,4,3,2,999999,1, ,8011,0
00,1023,7,12A218,15,40344,3,1,0,01,-,1,1,1,70,07/08/1953,1,07,5,2,5,08, , , , , ,1,1,8292,25195
00,1023,7,12A218,15,40344,1,1,0,01,-,1,1,2,73,08/09/1950,1,04,3,2,2,07, , , , , ,1,1,8292,16797
00,1023,7,12A218,15,40344,3,1,0,02,-,1,2,2,71,13/05/1952,1,06,1,2,5,08, , , , , ,1, ,8292,0
00,1023,7,12A218,15,40344,4,1,0,01,-,1,1,2,44,14/09/1979,1,04,3,2,2,01,4,4,2,1,001000,1,1,8292,16797
00,1023,7,12A218,15,40344,2,1,0,01,-,1,1,2,28,07/12/1994,1,07,4,2,6,01,2,2,3,2,005500,1,1,8292,8398
00,1023,7,12A218,15,40344,1,1,0,02,-,1,3,2,33,15/10/1989,1,08,1,1,6,01,2,5,2,1,999999,1, ,8292,0
00,1023,7,12A218,15,40344,3,1,0,03,-,1,3,1,51,10/02/1972,1,07,2,2,5,01,4,4,2,1,001500,1, ,8292,0
00,1023,7,12A218,15,40344,4,1,0,02,-,1,6,1,49,16/09/1974,1,04,3,2,2,01,4,4,2,1,000500,1, ,8292,0
00,1023,7,12A218,15,40344,4,1,0,03,-,1,3,1,16,04/04/2007,1,03,3,1,6,06, , , , , ,1, ,8292,0
00,1023,6,11B211,15,40346,1,1,0,02,-,1,2,2,48,09/03/1975,1,03,3,2,1,07, , , , , ,1,1,10183,41018
00,1023,6,11B211,15,40346,1,1,0,05,-,1,3,2,09,14/06/2014,1,02,2,1, , , , , , , ,1, ,10183,0
00,1023,6,11B211,15,40346,4,1,0,01,-,1,1,2,52,18/09/1971,1,03,3,2,5,07, , , , , ,1,1,10183,41018
00,1023,6,11B211,15,40346,4,1,0,04,-,1,3,2,21,27/04/2002,1,07,1,1,6,07, , , , , ,1, ,10183,0
00,1023,6,11B211,15,40346,1,1,0,03,-,1,3,2,29,14/04/1994,1,04,3,2,6,01,7,2,3,1,001200,1, ,10183,0
00,1023,6,11B211,15,40346,4,1,0,02,-,1,2,1,56,11/10/1967,1,02,6,2,5,01,7,5,2,1,999999,1, ,10183,0
00,1023,6,11B211,15,40346,3,1,1,01,-,1,1,1,67,17/09/1956,1,02,1,2,1,01,5,3,2,1,999999,1,1,10183,30764
00,1023,6,11B211,15,40346,3,1,1,03,-,1,3,1,37,12/06/1986,1,03,3,2,6,01,7,2,3,1,999999,1, ,10183,0
00,1023,6,11B211,15,40346,2,1,0,01,-,1,1,2,58,22/10/1964,1,08,2,2,6,01,2,7,3,1,005000,1,1,10183,30764
00,1023,6,11B211,15,40346,2,1,0,03,-,1,3,2,33,10/08/1990,1,07,4,2,6,01,2,7,3,3,999999,1, ,10183,0
00,1023,6,11B211,15,40346,2,1,0,02,-,1,3,2,24,14/05/1999,1,07,4,1,6,06, , , , , ,1, ,10183,0
00,1023,6,11B211,15,40346,1,1,0,01,-,1,1,1,49,05/08/1974,1,02,6,2,1,01,7,2,3,1,001500,1, ,10183,0
00,1023,6,11B211,15,40346,3,1,1,04,-,1,5,2,14,15/11/2008,1,03,2,1,6,06, , , , , ,1, ,10183,0
00,1023,6,11B211,15,40346,4,1,0,03,-,1,3,2,28,25/09/1995,1,07,5,2,6,01,2,7,3,2,002000,1, ,10183,0
00,1023,6,11B211,15,40346,3,1,1,02,-,1,2,2,69,16/12/1953,1,02,2,2,1,07, , , , , ,1, ,10183,0
00,1023,6,11B211,15,40346,1,1,0,04,-,1,3,1,19,25/08/2004,1,04,2,2,6,07, , , , , ,1, ,10183,0
00,1023,8,11A217,15,40347,3,1,1,03,-,1,3,2,02,03/06/2021, , , , , , , , , , , ,1, ,9933,0
00,1023,8,11A217,15,40347,2,1,0,05,-,1,6,2,19,26/09/2004,1,07,1,1,6,06, , , , , ,1, ,9933,0
00,1023,8,11A217,15,40347,4,1,0,05,-,1,7,2,34,15/08/1989,1,03,3,2,6,01,7,2,3,3,005500,1,1,9933,50015
00,1023,8,11A217,15,40347,2,1,0,01,-,1,1,1,41,15/06/1982,1,02,6,2,6,01,7,2,3,1,999999,1, ,9933,0
00,1023,8,11A217,15,40347,4,1,0,03,-,1,3,2,25,05/04/1998,1,07,3,1,6,06, , , , , ,1, ,9933,0
00,1023,8,11A217,15,40347,3,1,1,02,-,1,3,1,13,03/07/2010,1,02,6,1,6,06, , , , , ,1, ,9933,0
00,1023,8,11A217,15,40347,2,1,0,04,-,1,4,2,39,12/12/1983,1,04,3,2,5,01,4,4,3,2,999999,1, ,9933,0
00,1023,8,11A217,15,40347,4,1,0,06,-,1,7,1,09,15/08/2014,1,02,1,1, , , , , , , ,1, ,9933,0
00,1023,8,11A217,15,40347,2,1,0,03,-,1,3,1,23,13/02/2000,1,04,3,2,6,01,7,2,3,1,999999,1,1,9933,40012
00,1023,8,11A217,15,40347,3,1,1,01,-,1,1,2,38,24/07/1985,1,04,1,2,2,07, , , , , ,1,1,9933,10003
00,1023,8,11A217,15,40347,1,1,1,01,-,1,1,1,65,24/04/1958,1,02,4,2,2,01,5,3,2,1,001500,1,1,9933,10003
00,1023,8,11A217,15,40347,4,1,0,02,-,1,2,2,50,30/09/1973,1,03,3,2,5,01,4,4,2,1,999999,1, ,9933,0
00,1023,8,11A217,15,40347,4,1,0,04,-,1,3,1,19,28/04/2004,1,04,2,1,6,06, , , , , ,1, ,9933,0
00,1023,8,11A217,15,40347,2,1,0,02,-,1,3,2,17,08/08/2006,1,03,2,1,6,06, , , , , ,1, ,9933,0
00,1023,8,11A217,15,40347,4,1,0,01,-,1,1,1,47,27/04/1976,1,04,3,2,5,01,4,4,2,1,999999,1, ,9933,0
00,1023,5,11B212,15,40349,4,1,0,02,-,1,3,1,24,02/02/1999,1,03,3,2,6,05, , , , , ,1,1,6990,14078
00,1023,5,11B212,15,40349,4,1,0,01,-,1,1,2,51,04/09/1972,1,02,6,2,2,01,5,5,3,2,999999,1, ,6990,0
00,1023,5,11B212,15,40349,3,1,0,05,-,1,5,2,08,16/06/2015,1,02,1,1, , , , , , , ,1, ,6990,0
00,1023,5,11B212,15,40349,3,1,0,03,-,1,5,2,25,17/11/1997,1,03,3,2,6,07, , , , , ,1,1,6990,21116
00,1023,5,11B212,15,40349,1,1,0,01,-,1,1,2,65,02/02/1958,1,03,3,2,2,01,5,5,3,2,003000,1,1,6990,7039
00,1023,5,11B212,15,40349,2,1,0,01,-,1,1,2,41,02/02/1982,1,03,3,2,2,01,5,5,3,2,999999,1,1,6990,7039
00,1023,5,11B212,15,40349,2,1,0,02,-,1,3,1,17,17/07/2006,1,03,3,2,6,01,4,4,2,1,999999,1, ,6990,0
00,1023,5,11B212,15,40349,3,1,0,04,-,1,5,1,20,14/04/2003,1,04,3,2,6,07, , , , , ,1, ,6990,0
00,1023,5,11B212,15,40349,3,1,0,02,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,5,11B212,15,40349,3,1,0,01,-,1,1,2,69,01/07/1954,1,03,3,2,4,07, , , , , ,1, ,6990,0
00,1023,5,12B212,15,40352,4,1,0,02,-,1,2,2,55,10/07/1968,1,03,3,2,5,01,7,2,3,1,001300,1, ,8461,0
00,1023,5,12B212,15,40352,2,1,0,04,-,1,3,2,10,23/05/2013,1,02,3,1, , , , , , , ,1, ,8461,0
00,1023,5,12B212,15,40352,2,1,0,03,-,1,3,1,13,21/07/2010,1,02,6,1,6,06, , , , , ,1, ,8461,0
00,1023,5,12B212,15,40352,4,1,0,03,-,1,3,1,31,23/07/1992,1,07,4,2,6,01,2,7,3,3,006000,1, ,8461,0
00,1023,5,12B212,15,40352,2,1,0,01,-,1,1,1,41,26/01/1982,1,07,5,2,1,01,2,7,3,3,009000,1,1,8461,17140
00,1023,5,12B212,15,40352,2,1,0,02,-,1,2,2,38,22/09/1985,1,04,3,2,1,07, , , , , ,1, ,8461,0
00,1023,5,12B212,15,40352,4,1,0,01,-,1,1,1,57,09/04/1966,1,03,3,2,5,10, , , , , ,1,1,8461,25710
00,1023,5,12B212,15,40352,1,1,0,01,-,1,1,2,66,16/10/1956,1,03,2,2,6,07, , , , , ,1,1,8461,17140
00,1023,5,12B212,15,40352,1,1,0,02,-,1,3,1,32,28/08/1991,1,07,2,2,6,01,5,5,2,3,008000,1, ,8461,0
00,1023,8,12A217,15,40370,3,1,0,03,-,1,2,2,61,12/01/1962,1,04,3,2,5,07, , , , , ,1, ,7617,0
00,1023,8,12A217,15,40370,2,1,0,03,-,1,3,2,71,24/08/1952,1,07,4,2,6,08, , , , , ,1,1,7617,46291
00,1023,8,12A217,15,40370,1,1,0,01,-,1,1,1,79,10/07/1944,1,02,6,2,1,08, , , , , ,1, ,7617,0
00,1023,8,12A217,15,40370,2,1,0,04,-,1,5,1,30,15/06/1993,1,07,5,2,6,04, , , , , ,1, ,7617,0
00,1023,8,12A217,15,40370,2,1,0,06,-,1,5,1,28,15/06/1995,1,07,5,1,6,04, , , , , ,1, ,7617,0
00,1023,8,12A217,15,40370,4,1,0,01,-,1,1,2,62,10/11/1960,1,07,5,2,4,08, , , , , ,1,1,7617,15430
00,1023,8,12A217,15,40370,2,1,0,01,-,1,1,1,81,15/06/1942,1,07,5,2,4,08, , , , , ,1, ,7617,0
00,1023,8,12A217,15,40370,4,1,0,02,-,1,3,1,25,21/03/1998,1,06,4,1,6,01,5,5,5,3,999999,1, ,7617,0
00,1023,8,12A217,15,40370,2,1,0,05,-,1,7,1,67,15/06/1956,1,07,4,2,5,04, , , , , ,1, ,7617,0
00,1023,8,12A217,15,40370,2,1,0,02,-,1,4,2,51,15/06/1972,1,07,5,2,5,01,3,5,3,2,999999,1, ,7617,0
00,1023,8,12A217,15,40370,3,1,0,04,-,1,5,2,44,04/05/1979,1,04,3,2,5,07, , , , , ,1, ,7617,0
00,1023,8,12A217,15,40370,1,1,0,02,-,1,2,2,76,10/05/1947,1,02,6,2,1,07, , , , , ,1, ,7617,0
00,1023,8,12A217,15,40370,1,1,0,03,-,1,4,2,34,15/08/1989,1,07,5,2,6,01,4,4,2,1,999999,1,1,7617,23146
00,1023,8,12A217,15,40370,3,1,0,01,-,1,1,1,82,01/10/1941,1,02,6,2,5,08, , , , , ,1,1,7617,30861
00,1023,8,12A217,15,40370,3,1,0,02,-,1,3,1,48,03/03/1975,1,07,5,2,5,01,1,5,3,2,999999,1, ,7617,0
00,1023,8,11A217,15,40373,3,1,0,01,-,1,1,2,43,22/09/1980,1,04,2,2,1,01,7,2,3,1,001300,1,1,12016,36301
00,1023,8,11A217,15,40373,2,1,0,03,-,1,3,1,03,11/10/2020, , , , , , , , , , , ,1, ,12016,0
00,1023,8,11A217,15,40373,2,1,0,02,-,1,2,2,28,15/12/1994,1,07,3,2,1,07, , , , , ,1,1,12016,24201
00,1023,8,11A217,15,40373,2,1,0,01,-,1,1,1,34,12/03/1989,1,04,3,2,1,01,5,5,2,1,008000,1, ,12016,0
00,1023,8,11A217,15,40373,1,1,0,01,-,1,1,2,69,29/01/1954,1,02,6,2,4,07, , , , , ,1,1,12016,24201
00,1023,8,11A217,15,40373,3,1,0,05,-,1,3,1,16,10/07/2007,1,03,2,1,6,06, , , , , ,1, ,12016,0
00,1023,2,11A217,15,40373,3,1,0,03,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,8,11A217,15,40373,3,1,0,02,-,1,2,1,50,21/05/1973,1,03,3,2,1,01,5,5,5,1,002000,1, ,12016,0
00,1023,8,11A217,15,40373,2,1,0,05,-,1,3,2,11,22/09/2012,1,02,3,1, , , , , , , ,1, ,12016,0
00,1023,8,11A217,15,40373,3,1,0,04,-,1,3,2,18,25/11/2004,1,04,2,2,6,07, , , , , ,1, ,12016,0
00,1023,8,11A217,15,40373,4,1,0,02,-,1,3,1,30,09/09/1993,1,08,1,2,6,01,4,4,2,2,005000,1,1,12016,24201
00,1023,8,11A217,15,40373,4,1,0,01,-,1,1,2,62,12/05/1961,1,02,5,2,6,07, , , , , ,1, ,12016,0
00,1023,8,11A217,15,40373,2,1,0,04,-,1,3,2,07,29/07/2016,1,01,3,1, , , , , , , ,1, ,12016,0
00,1023,8,11A217,15,40373,1,1,0,02,-,1,3,2,46,29/01/1977,1,02,6,2,6,09, , , , , ,1, ,12016,0
00,1023,8,12A217,15,40374,4,1,0,01,-,1,1,1,79,05/04/1944,1,06,3,2,5,08, , , , , ,1, ,8057,0
